"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
431,185,327,20,20,22
13,11,19,375,299,197
344,133,215,6,11,0
17,7,9,262,214,53
104,33,105,511,360,435
315,121,439,1126,875,819
160,72,329,20,17,10
77,29,49,19,19,13
163,57,231,54,43,80
111,52,5,3,0,3
0,0,0,20,26,17
1094,460,1418,66,39,41
62,28,46,57,47,14
0,0,0,593,423,30
99,43,34,13,10,1
424,158,445,44,29,14
114,51,81,49,32,16
198,77,254,34,25,20
905,381,761,8,5,0
134,66,219,311,247,147
5,5,0,8,3,0
49,20,18,52,33,39
567,222,957,13,14,7
357,161,76,859,671,510
788,345,305,270,225,254
50,17,97,4,5,0
22,11,5,375,257,374
141,68,112,147,125,95
10,3,4,33,33,13
14,6,2,695,553,35
364,166,231,336,253,611
1,4,2,2,1,0
324,140,306,277,236,50
702,302,165,37,25,5
68,23,18,435,347,55
8,8,7,0,0,0
0,0,0,13,10,7
154,62,260,62,39,72
174,78,372,1660,1241,887
5,2,0,163,112,9
299,128,257,284,204,93
225,77,77,197,138,135
105,39,190,20,6,2
250,86,1103,288,218,49
139,79,58,1133,838,1030
0,0,0,15,10,0
112,50,30,239,200,186
74,24,69,46,24,34
72,30,3,34,32,23
17,5,8,19,13,8
1504,573,418,774,604,219
0,0,0,257,148,11
161,76,383,0,0,0
20,4,17,0,0,0
81,51,105,0,0,0
8,5,5,0,0,0
53,25,47,173,157,32
251,108,64,868,729,336
0,0,0,199,145,234
342,133,551,28,19,6
40,14,81,1457,1129,1019
11,5,21,0,0,0
696,268,2185,600,489,356
124,47,69,5,1,3
386,172,93,213,197,80
1,0,0,1268,999,163
372,135,458,357,297,27
267,111,699,3,4,1
0,0,0,2,1,0
117,54,272,0,0,0
81,45,127,389,324,66
174,84,237,154,103,38
2,0,7,337,259,91
0,0,0,336,285,99
215,86,335,0,0,0
1071,476,660,120,87,42
397,155,465,57,37,43
205,75,70,0,0,0
719,322,185,229,158,86
0,0,0,17,18,24
0,0,0,19,17,7
1,0,0,113,83,13
757,354,325,124,89,78
586,239,1211,30,39,6
40,6,44,449,365,63
168,97,85,130,106,58
171,88,81,39,40,4
39,19,22,96,68,47
392,146,100,100,66,55
0,0,0,600,445,299
625,261,900,65,39,61
49,27,155,478,349,508
140,41,93,155,103,191
12,5,7,305,262,79
730,270,1499,123,103,5
516,222,600,335,250,217
114,52,143,98,59,42
248,107,54,0,0,0
406,169,1053,399,325,190
609,244,1359,483,359,190
97,46,107,0,0,0
30,14,65,470,352,270
0,0,0,368,281,133
1024,424,1600,0,0,0
157,76,123,2473,1980,517
716,328,1415,95,87,51
92,42,193,1191,911,927
128,55,251,189,148,68
0,0,0,580,450,104
161,63,178,4,7,2
92,50,37,277,214,349
20,4,0,147,101,18
155,65,94,7,5,0
49,10,90,227,183,95
356,153,336,42,29,20
896,391,198,84,94,63
607,281,122,25,10,7
221,95,277,84,72,51
14,7,14,52,48,17
438,207,664,8,8,6
0,0,0,135,88,2
97,43,79,189,140,45
0,0,0,183,133,42
1203,483,2503,0,0,0
1941,818,761,22,12,0
387,150,465,73,78,113
16,8,17,681,595,246
238,120,104,112,76,83
0,0,3,685,476,106
26,13,5,183,148,42
128,46,104,42,26,23
3,0,5,375,320,46
0,0,0,86,66,32
41,15,150,0,0,0
233,103,367,851,705,242
0,0,0,355,259,248
0,0,0,327,223,164
18,10,4,73,49,34
0,0,0,11,3,14
211,94,45,537,429,94
152,59,91,351,301,22
527,184,789,20,23,23
4,2,1,213,200,174
32,19,0,330,258,294
38,9,7,565,387,207
472,213,67,313,228,311
1,1,0,432,356,71
0,0,0,60,52,33
6,1,5,142,106,72
189,87,343,52,40,10
104,39,69,158,110,93
55,18,0,55,32,22
0,0,0,925,679,1399
292,102,29,159,148,102
51,26,35,408,290,667
136,53,270,99,96,22
1,2,13,519,405,312
226,99,253,183,145,64
0,0,0,39,28,40
111,48,324,548,377,508
25,11,31,5,3,2
22,5,22,49,43,12
9,1,4,473,323,106
386,160,1589,7,5,4
202,86,62,122,103,130
117,47,171,215,158,74
42,17,115,114,110,16
31,11,16,123,96,147
50,26,13,105,71,7
277,114,305,169,124,5
709,292,93,522,446,106
202,80,152,73,45,54
484,195,708,184,141,94
102,35,29,1026,752,934
575,251,274,0,0,0
34,9,74,3010,2248,4363
232,81,234,0,0,0
604,220,417,24,22,51
128,50,231,755,614,313
271,115,88,477,374,927
81,23,118,168,151,68
49,22,73,0,2,0
782,325,3028,19,17,22
5,2,7,322,233,34
532,206,738,199,134,35
216,85,338,65,45,8
91,36,119,0,0,0
871,371,955,0,0,0
270,117,172,309,281,268
929,387,33,61,39,119
0,0,0,0,0,0
873,390,369,413,309,368
71,46,77,89,67,5
4,2,6,69,54,143
63,24,96,81,71,23
48,27,13,203,153,190
170,83,150,936,704,793
49,23,20,0,1,0
97,47,79,27,26,11
324,127,38,646,507,397
44,16,56,182,142,37
0,2,17,324,280,109
465,188,1011,175,122,109
112,50,59,289,231,244
0,0,0,130,104,60
16,10,21,141,110,131
0,0,0,705,475,628
0,0,0,1065,817,863
136,61,260,25,23,5
0,0,0,107,84,102
21,13,6,47,32,6
418,180,555,198,138,172
1411,596,594,214,158,38
361,156,399,639,505,218
84,28,1,149,100,65
12,8,0,1369,1032,326
4,0,3,10,13,2
303,119,118,0,0,2
7,3,4,0,0,0
26,13,82,463,390,34
31,13,65,283,231,170
48,24,62,45,43,2
686,308,419,275,198,376
197,84,45,545,452,231
27,13,39,0,0,0
668,292,680,492,402,487
163,56,223,300,222,139
127,43,346,4,5,0
1717,747,4623,255,139,75
58,27,75,134,91,33
269,125,255,239,176,92
1,0,0,124,87,38
98,53,11,125,89,44
263,110,272,396,268,72
5,6,4,78,53,39
349,153,380,0,2,0
27,21,9,0,0,0
1692,688,1195,876,674,118
0,0,0,189,166,44
268,90,1076,214,158,5
34,11,41,447,363,72
63,38,105,4,2,0
28,14,72,180,105,116
52,29,125,583,475,302
503,200,1436,44,28,9
825,329,733,146,103,146
149,50,361,540,427,110
0,0,0,80,54,53
117,48,67,529,427,119
556,233,371,34,32,29
5,6,15,0,0,0
784,308,52,5,2,0
204,82,71,598,450,442
0,0,0,187,156,95
0,0,0,47,34,25
68,23,4,0,0,0
43,18,96,202,162,139
131,56,101,592,457,81
20,14,25,76,56,38
247,97,261,0,0,0
40,20,86,40,34,0
7,1,26,66,37,45
775,316,990,0,0,0
0,0,0,189,157,52
49,23,8,41,20,0
181,84,46,208,174,19
76,27,129,127,101,17
69,25,67,441,344,588
17,5,36,440,329,45
127,42,170,316,268,154
63,35,26,0,0,0
588,239,946,102,81,2
299,139,522,0,0,0
47,28,68,763,529,521
303,122,807,137,113,24
142,66,145,32,31,23
112,49,72,214,166,449
39,8,38,0,0,0
321,142,5,245,229,29
247,102,18,36,33,7
0,0,0,16,4,6
111,58,209,25,17,5
5,2,1,292,187,81
19,11,17,68,50,32
46,21,50,0,0,0
143,61,70,222,166,185
0,0,0,53,47,30
66,26,112,286,210,46
710,315,683,0,0,0
505,207,1107,29,22,0
48,21,63,183,127,200
154,65,54,86,68,71
156,77,200,85,62,42
661,308,307,288,237,99
0,0,0,1083,747,404
201,53,222,50,52,35
0,0,0,0,0,0
130,54,209,89,61,41
0,0,0,478,382,51
345,154,342,40,31,35
267,98,194,0,0,0
9,4,1,205,152,268
76,36,59,7,3,4
187,76,253,67,45,33
27,6,75,24,20,16
534,216,222,227,168,55
341,144,906,14,14,7
0,0,0,74,54,3
155,69,163,519,350,193
14,0,20,17,28,1
172,64,1,69,64,32
352,151,206,52,39,0
111,37,243,109,108,3
101,38,20,1,1,0
54,28,65,17,14,1
802,341,499,418,284,827
153,72,374,154,121,21
104,41,138,324,254,82
48,25,103,475,381,153
0,0,0,247,210,135
59,29,77,2,5,0
119,35,189,216,146,255
222,112,111,0,0,0
360,171,209,0,0,0
25,4,12,14,7,0
577,245,704,27,21,22
39,11,23,66,48,5
0,0,0,0,0,0
582,256,614,331,215,70
496,205,484,0,0,0
96,50,199,0,0,0
302,98,640,104,93,40
239,108,50,0,0,0
117,35,274,58,39,9
0,0,0,0,0,0
143,58,74,749,590,796
5,1,8,0,0,0
0,0,0,34,28,0
13,5,44,216,136,104
378,177,644,168,136,113
117,43,74,608,445,28
89,45,3,235,218,61
0,0,0,58,49,132
2069,892,1421,368,325,190
29,16,9,14,8,3
1234,528,2325,20,20,45
117,54,104,37,19,30
151,60,434,0,0,0
1053,470,915,121,104,53
210,85,70,178,142,19
32,15,39,125,79,3
228,97,32,675,490,677
1,2,5,694,568,177
0,0,0,39,28,4
38,23,135,0,0,0
234,103,247,479,352,412
196,84,292,136,103,29
109,65,113,50,25,37
67,22,42,195,149,100
332,174,50,16,6,3
58,24,40,91,56,52
360,158,541,68,46,26
0,0,0,199,184,73
77,38,4,168,144,98
8,4,22,168,113,69
29,15,6,538,430,147
0,0,0,28,16,5
92,42,148,0,0,0
18,4,15,33,26,28
8,7,16,35,32,28
68,18,28,744,515,1286
21,11,47,53,44,35
161,68,135,371,322,71
198,94,74,0,1,0
397,167,518,0,0,0
11,5,2,209,155,319
342,140,133,15,19,10
238,93,185,192,166,51
489,209,123,19,16,6
275,97,437,241,194,49
393,147,9,804,613,238
24,17,12,1321,1066,430
74,26,19,157,138,152
11,7,28,0,0,0
646,263,1220,77,60,56
1612,663,3368,138,110,102
482,176,54,79,58,41
7,0,2,141,123,46
107,36,321,121,87,95
48,24,26,495,388,312
351,155,223,1,1,0
98,32,44,336,216,176
958,389,653,643,473,198
443,200,1228,123,98,95
114,44,118,349,274,476
79,23,88,0,0,0
213,75,87,75,50,16
217,99,108,24,13,11
26,8,56,495,410,129
2,1,0,30,11,6
114,37,6,12,13,8
691,245,1802,173,100,66
0,0,0,253,191,309
606,264,439,0,0,0
95,45,88,3,1,0
94,42,39,732,564,193
6,3,3,1886,1407,1264
0,0,0,119,92,25
287,108,400,996,792,604
0,0,0,0,0,0
77,34,80,30,26,10
282,116,103,127,122,10
0,0,0,132,102,29
58,26,122,356,261,398
412,183,1494,61,42,0
0,0,0,0,0,0
1292,559,826,44,38,23
5,3,0,80,70,75
129,61,155,0,0,0
2,1,0,332,268,32
31,13,64,356,302,115
472,177,799,62,52,30
1115,467,1559,0,0,0
0,0,0,98,68,97
1001,365,914,23,15,6
0,0,0,285,235,184
385,147,252,9,4,0
205,60,876,0,0,0
37,15,17,82,95,6
37,14,32,171,109,114
0,0,0,1,0,1
213,82,725,350,259,145
6,3,8,46,32,37
69,27,103,96,67,67
0,0,0,203,161,59
644,276,287,1182,837,878
49,28,97,56,44,4
575,261,1163,622,508,332
0,0,0,38,26,17
2,1,0,197,143,129
466,189,360,407,331,143
686,254,134,72,39,55
158,63,24,0,0,0
143,69,116,20,17,5
233,94,296,26,18,33
59,37,93,16,7,2
11,3,0,261,198,53
241,102,325,0,0,0
146,71,116,0,0,0
239,109,167,143,119,43
12,0,4,121,85,128
32,20,41,505,428,59
138,55,147,30,18,5
126,60,369,1,1,1
0,0,0,4,5,5
0,0,0,733,580,203
143,65,51,96,71,112
35,8,122,328,231,63
530,218,195,69,44,49
222,96,240,363,255,183
16,7,10,0,1,1
20,10,6,126,91,172
48,14,40,3,5,1
479,214,258,820,663,427
2,1,2,0,0,0
140,85,100,0,0,0
119,51,232,194,116,118
591,259,416,595,500,28
10,6,3,349,257,99
110,30,39,191,169,207
349,134,665,219,172,65
0,0,0,310,272,105
109,29,38,84,71,30
115,52,323,29,27,5
397,168,1201,282,216,283
81,30,36,176,154,41
282,128,145,489,397,96
0,0,0,137,100,12
5,0,1,0,0,0
369,149,402,69,78,6
372,168,907,368,256,477
94,49,20,170,145,12
13,3,8,229,196,38
389,180,143,974,763,508
292,102,69,199,135,132
382,176,175,0,0,0
118,43,103,302,217,120
0,0,0,539,403,420
4,2,8,196,166,44
547,240,451,668,540,112
347,176,255,377,315,206
58,24,22,241,198,158
255,96,77,8,3,5
112,52,67,202,163,70
283,116,155,119,101,116
643,306,149,109,105,19
0,0,0,124,85,70
99,28,120,87,73,49
0,0,4,25,14,19
143,48,231,1369,1133,845
48,25,61,25,18,6
2,1,0,0,0,0
0,0,0,349,263,69
6,3,15,106,76,5
148,71,365,23,21,6
228,88,415,742,613,697
689,300,761,1,0,0
101,34,74,270,213,74
68,29,109,0,0,0
28,13,29,138,112,32
39,7,18,21,20,6
0,0,0,302,183,452
0,0,0,94,53,82
1099,434,3098,367,242,109
819,324,535,167,135,17
101,45,5,263,214,44
15,3,12,0,0,0
58,25,39,25,32,8
15,10,9,819,651,261
174,86,201,317,235,250
252,93,122,529,411,41
92,33,270,47,37,13
0,0,0,195,155,21
34,22,1,690,562,318
39,25,94,265,245,79
28,11,11,510,396,428
431,181,72,0,1,0
174,81,184,25,14,7
38,20,38,179,167,20
99,45,76,179,111,204
165,68,134,39,24,16
252,117,94,47,34,23
32,7,20,763,538,675
522,245,823,42,36,8
0,0,0,570,472,197
362,141,319,72,53,42
133,82,0,422,346,242
60,23,64,268,198,58
415,204,249,758,592,322
998,415,1318,108,114,21
209,100,141,378,302,68
15,5,9,0,0,0
79,38,153,64,60,2
43,7,9,184,117,264
55,21,32,433,346,122
0,0,0,123,81,36
88,32,37,0,0,0
1050,432,1119,93,83,148
1676,643,249,128,103,26
105,46,119,1371,986,983
0,0,0,99,70,38
0,0,0,32,28,6
432,181,1829,72,55,66
41,19,33,46,31,7
0,0,1,193,124,139
0,0,0,62,28,49
194,76,172,61,49,18
0,0,0,113,86,44
97,48,53,259,195,23
0,0,0,815,575,88
0,0,0,0,0,0
162,73,30,411,340,93
110,21,275,415,333,185
18,7,20,382,320,92
390,176,246,39,35,28
318,144,77,68,33,81
775,381,638,181,105,148
128,60,35,50,38,21
49,19,172,264,235,46
0,0,0,490,351,156
324,146,446,328,308,127
0,0,0,25,26,2
247,101,13,30,21,22
10,6,26,107,110,25
0,0,0,1699,1338,219
0,0,0,194,156,110
646,274,407,135,90,181
277,107,449,52,64,46
569,217,288,157,125,3
24,7,38,13,7,0
152,59,48,0,0,0
57,22,157,994,793,528
391,185,972,219,151,87
0,0,0,0,0,0
104,46,118,106,90,68
366,131,953,677,473,506
0,0,0,558,417,194
193,70,161,50,47,25
334,130,220,3,1,0
331,136,263,20,16,1
47,25,44,9,17,0
226,123,168,388,296,37
0,0,0,0,0,0
198,77,139,501,374,243
499,187,860,278,238,130
52,24,60,0,0,0
55,15,43,1,2,0
252,91,567,0,0,0
31,11,14,2,0,0
343,160,779,1564,1263,1275
21,12,8,30,25,2
0,0,0,147,102,9
23,18,21,33,26,9
152,54,470,83,51,42
0,0,0,292,207,151
97,51,83,498,422,164
229,91,154,139,111,13
0,0,0,50,60,10
128,50,145,1,2,1
137,49,218,39,35,12
39,18,29,153,108,77
176,61,50,125,76,16
252,102,67,492,435,109
0,0,0,2,0,0
18,9,18,193,150,15
29,9,10,833,684,128
0,0,0,0,0,0
510,223,186,22,14,12
19,9,23,51,27,62
236,94,367,4,8,2
100,40,249,74,51,32
0,0,0,153,150,86
63,29,63,0,0,0
127,55,437,167,109,141
0,0,0,386,303,174
150,60,110,1,0,0
20,5,18,5,5,5
24,12,31,15,9,2
106,41,59,37,44,13
95,34,50,612,516,238
310,118,1362,113,82,53
24,6,27,13,7,12
440,200,1410,384,259,331
21,8,51,153,108,110
176,62,0,272,233,124
148,49,200,89,73,37
188,77,523,1040,823,238
19,18,14,365,259,384
24,11,22,1,3,0
62,38,105,91,81,53
209,90,106,6,2,3
239,109,23,404,301,763
414,135,431,255,227,56
114,61,59,419,306,441
0,0,0,0,0,0
32,21,34,272,228,188
174,64,142,1508,1134,571
43,15,37,70,60,22
206,86,814,128,93,60
1010,395,1280,270,209,29
47,17,80,198,189,130
33,9,80,80,69,13
0,0,0,543,386,335
119,41,77,227,195,116
60,32,74,202,139,42
217,87,318,68,60,15
161,73,146,0,0,0
246,115,1171,0,0,0
90,30,13,45,38,16
81,38,103,377,258,711
558,227,399,1189,890,302
144,68,155,184,141,80
20,8,36,75,59,97
860,373,54,12,13,1
82,36,80,43,43,40
29,21,12,305,263,66
432,172,583,24,14,6
74,32,85,303,229,105
19,12,7,215,170,210
51,21,135,1268,1024,621
388,155,355,223,156,86
151,56,267,240,190,340
0,0,0,389,286,73
154,66,7,64,41,14
144,69,370,146,110,18
451,180,218,302,236,41
43,20,71,24,16,31
20,14,15,4,2,1
1,1,15,109,83,65
314,127,223,307,283,168
39,7,14,499,357,142
398,176,861,204,144,163
117,39,85,166,105,52
196,65,297,39,41,11
16,4,13,411,331,124
0,1,2,406,356,61
58,24,126,157,111,101
0,0,0,135,91,16
178,81,381,122,110,23
350,156,215,103,88,67
10,2,14,490,385,483
2,0,3,24,27,17
1,0,1,17,12,5
261,138,237,88,77,58
124,55,85,303,277,4
319,134,240,0,0,0
239,108,317,12,12,19
64,24,120,640,497,243
37,20,18,176,117,30
20,6,62,160,131,31
254,111,413,203,169,6
961,387,622,379,308,128
720,295,822,170,142,71
767,345,90,728,539,986
275,121,318,98,85,49
841,331,574,574,454,256
56,17,54,67,53,9
554,226,360,161,117,184
47,9,44,6,4,3
404,170,95,146,119,16
18,9,5,1109,870,1243
65,16,124,183,125,66
1727,731,2115,60,41,13
325,144,539,12,10,2
18,5,15,38,37,6
77,39,36,409,312,116
26,5,58,0,0,0
602,215,1941,164,119,341
39,15,34,1970,1550,256
46,24,18,542,397,553
4,2,3,872,706,795
181,72,172,1268,971,214
296,151,232,43,23,14
640,301,326,4,4,2
85,38,33,640,467,246
135,59,6,103,89,87
65,36,5,0,0,0
278,124,225,12,11,13
192,91,491,147,135,11
230,101,76,112,75,115
37,20,48,56,36,99
104,54,39,0,2,1
149,52,137,126,85,10
22,12,24,9,13,8
147,56,58,72,58,23
228,90,301,21,15,25
29,16,6,112,85,35
57,29,72,31,25,11
226,90,423,0,0,0
957,407,360,14,16,35
617,262,617,15,17,17
114,51,52,55,37,48
677,319,1521,372,277,101
53,24,32,234,171,367
1041,424,1250,0,0,0
329,129,348,155,133,162
113,55,16,363,335,126
449,147,2057,0,0,0
1301,633,1189,48,36,30
0,0,0,244,175,9
0,0,0,472,369,2
395,171,602,0,0,0
738,302,330,454,385,257
22,7,5,336,294,278
194,93,243,58,31,14
6,0,5,163,126,13
859,365,1253,0,0,0
123,51,156,149,113,50
0,0,0,1034,781,560
372,162,360,0,0,0
18,8,7,21,22,1
0,0,0,31,25,61
0,0,0,22,23,20
183,68,179,107,85,3
816,350,63,165,126,127
5,2,8,98,62,43
101,57,187,51,34,96
189,65,19,296,222,37
108,39,284,268,194,159
0,0,0,502,364,454
0,0,0,3,4,6
526,222,212,81,79,63
0,0,0,105,72,139
82,26,103,234,186,21
8,5,4,161,115,19
4,3,5,751,623,617
47,13,56,19,10,0
118,49,89,89,86,32
147,41,239,809,616,449
42,14,30,89,55,10
0,0,0,355,272,39
179,73,24,1,0,0
37,14,22,646,527,367
362,150,333,92,67,55
155,69,271,77,62,78
420,160,242,52,24,52
0,0,0,141,136,97
158,64,123,0,0,0
227,98,94,513,444,360
316,121,658,129,110,92
137,57,101,175,143,42
23,9,8,30,27,6
5,3,7,13,8,1
107,40,55,239,187,113
49,29,68,193,133,85
19,9,11,1117,884,1224
19,12,23,375,275,236
232,101,861,0,0,0
64,29,119,243,179,265
232,111,241,158,154,47
473,218,562,21,12,10
189,77,91,0,0,0
32,22,65,682,531,80
6,1,11,491,345,179
374,149,445,364,288,53
44,33,130,0,0,0
527,233,442,534,422,88
1,0,0,53,44,41
70,36,35,75,60,75
329,154,211,49,34,5
22,15,23,153,115,94
32,10,15,2127,1648,509
6,0,2,500,393,418
482,188,1633,372,282,302
1213,515,1836,0,0,0
333,138,616,506,357,52
54,18,17,0,0,0
25,8,21,17,23,40
71,20,58,959,747,530
300,117,547,4,2,5
153,80,27,0,0,0
17,5,8,136,98,117
278,115,784,144,140,104
532,235,142,59,51,87
112,37,90,189,151,134
125,45,12,0,1,0
905,344,1374,0,0,0
612,208,1778,303,236,113
418,173,435,0,0,0
16,5,46,125,92,51
122,44,72,14,14,3
2,0,3,41,31,1
6,3,9,0,0,0
958,428,2406,0,0,0
64,24,120,80,82,36
97,42,17,38,44,11
0,0,0,69,64,21
52,22,66,40,33,24
37,19,23,9,14,2
27,8,38,120,98,304
273,128,323,0,3,0
2,2,0,85,60,7
175,62,300,51,50,4
118,42,179,14,5,1
0,0,0,361,303,204
0,0,0,97,72,8
7,8,19,802,610,492
130,62,33,178,126,80
10,11,3,146,123,127
263,113,19,133,114,78
9,7,3,60,33,20
720,241,201,330,230,120
112,44,69,871,687,741
273,111,846,31,19,22
488,196,131,197,126,182
55,25,109,34,22,0
90,39,145,9,7,7
681,267,876,543,406,143
259,95,106,810,646,943
261,108,604,388,294,98
198,80,237,252,198,32
315,113,271,383,302,158
34,13,86,4,3,0
15,7,3,12,14,0
337,143,113,653,500,18
5,0,5,208,140,39
14,0,0,542,397,90
1,1,0,9,5,8
0,0,0,22,27,40
17,5,12,301,220,6
0,0,0,611,438,233
10,2,5,145,105,138
504,202,238,272,214,243
141,60,25,42,30,12
0,0,0,885,719,30
463,201,673,135,105,7
74,35,64,72,63,46
181,76,105,0,0,0
82,31,114,177,127,80
0,0,0,54,24,54
1219,489,2211,181,160,14
13,6,8,198,139,112
3,5,4,803,628,108
12,2,3,0,0,0
36,17,61,203,166,73
57,25,8,398,334,86
147,76,60,147,104,102
653,258,1147,188,126,73
0,0,0,0,0,0
0,0,0,27,16,9
0,0,0,1503,1196,227
25,10,10,11,7,13
0,0,0,135,88,266
0,0,0,0,0,0
187,81,91,55,36,25
4,0,0,47,29,20
241,107,45,961,734,382
0,0,0,7,3,8
6,3,15,72,66,56
410,162,287,34,29,18
534,203,1343,42,42,10
80,46,3,22,10,35
196,68,147,616,515,291
123,49,118,58,32,45
16,12,43,104,65,79
165,74,99,431,350,349
4,0,0,49,51,23
364,151,387,1447,1087,145
430,166,95,0,1,0
1200,536,1191,57,45,106
32,8,76,59,47,31
24,22,39,4,2,1
830,359,1192,478,361,17
545,246,563,429,323,105
175,54,250,532,440,98
506,174,213,130,105,9
334,143,434,172,135,102
170,105,303,0,0,0
4,3,24,5,7,2
187,82,293,19,10,10
79,33,37,0,0,0
127,52,103,5,7,1
433,169,653,33,26,28
64,27,18,81,54,51
192,77,349,343,260,300
768,314,1199,148,110,7
16,9,25,22,11,11
428,146,115,2,2,4
417,181,247,67,52,84
495,191,403,564,466,89
313,118,504,532,419,60
537,234,43,415,263,1003
0,0,0,774,590,456
295,137,1281,685,521,524
1185,520,1730,8,9,2
1,0,0,324,240,73
153,56,243,34,28,30
1,0,0,659,478,247
2677,1034,8511,553,459,749
5,3,1,0,0,0
85,36,9,0,0,0
190,100,72,94,79,75
0,0,0,322,247,149
115,58,92,9,11,10
234,94,414,98,78,108
0,0,0,41,39,78
35,17,21,0,0,0
190,77,152,492,395,102
0,0,0,4,2,0
20,3,8,213,184,98
110,47,139,81,74,44
9,4,17,59,46,66
515,211,41,93,75,60
111,48,334,64,45,72
318,107,298,198,149,158
911,354,386,0,0,0
199,69,564,379,280,227
22,12,21,144,98,24
0,0,0,25,18,1
84,34,49,374,301,30
123,43,76,0,0,0
104,37,30,10,10,6
37,14,18,131,108,59
131,55,78,54,45,7
630,300,284,142,101,101
284,121,296,193,146,197
507,227,828,211,155,180
297,116,141,232,157,145
7,5,10,513,406,100
76,24,80,560,435,166
23,12,29,159,117,6
763,296,576,486,332,507
33,19,13,0,0,0
210,85,428,18,25,14
531,246,334,218,143,143
680,293,464,9,9,7
332,123,776,262,245,28
455,176,661,44,46,4
0,0,0,631,449,666
316,133,609,713,561,144
0,0,0,0,0,0
0,0,0,455,304,150
271,132,114,0,0,0
444,208,330,151,109,126
986,416,1394,70,54,17
760,289,283,211,176,38
50,19,82,80,61,37
23,10,26,238,166,48
10,2,31,0,0,0
86,28,59,143,126,194
38,18,95,224,156,54
0,0,0,1,1,0
435,153,826,133,100,25
6,3,14,45,46,8
65,34,29,297,250,108
222,82,385,0,0,0
373,173,21,62,43,37
315,156,65,160,114,33
371,156,1063,178,152,98
6,3,1,178,131,83
14,5,17,47,39,29
0,0,0,295,213,280
177,78,83,30,13,7
125,59,76,114,97,60
930,387,139,7,7,2
123,57,119,214,183,63
16,8,15,364,294,124
86,31,28,256,205,52
66,21,50,0,0,0
180,72,684,882,693,174
266,110,295,755,586,410
287,118,355,1015,708,387
100,29,227,600,434,439
96,29,32,0,0,0
168,82,82,202,149,81
146,62,23,731,523,680
0,0,0,201,148,5
486,175,282,182,154,7
46,29,125,0,0,0
451,184,1367,13,8,27
58,24,16,23,27,11
680,256,3099,0,0,0
0,0,2,650,535,123
507,208,466,3,1,3
824,344,318,270,208,85
1292,547,1439,2853,2301,1466
78,34,53,597,486,98
32,17,42,44,45,12
41,18,23,17,17,0
511,224,395,0,0,0
236,86,407,226,179,75
130,57,158,36,26,37
97,51,80,226,163,172
82,41,323,527,397,319
909,389,203,210,163,297
124,53,116,6,4,0
139,50,10,529,360,618
352,162,296,361,261,259
425,181,865,297,218,68
218,90,32,578,397,1422
212,83,410,62,55,26
0,0,0,230,201,78
322,133,216,181,140,28
724,260,895,130,106,100
18,4,0,460,376,119
144,47,243,124,96,15
144,52,400,397,288,591
39,19,4,91,100,35
368,171,899,575,398,162
53,14,31,58,53,14
52,25,33,0,0,0
25,11,53,0,0,0
369,158,595,6,6,9
1347,533,1253,872,695,146
62,30,26,312,283,111
97,54,266,468,409,24
82,37,105,149,138,63
780,361,129,2,1,0
57,28,29,11,8,6
2,2,4,2,1,6
211,77,38,14,7,10
126,50,193,28,24,15
13,2,13,8,8,0
0,0,0,566,447,133
160,78,75,16,21,3
13,2,47,48,31,19
531,246,156,541,369,226
773,332,1198,354,275,149
0,0,0,28,24,8
33,16,27,0,0,0
577,245,541,0,0,0
33,8,37,227,158,227
41,18,15,90,85,23
892,370,704,0,0,0
217,75,262,0,0,0
0,0,0,332,236,43
0,0,0,42,29,6
138,67,435,262,228,40
690,298,267,35,40,7
4,4,29,0,0,0
74,40,325,334,263,333
70,32,150,454,321,150
403,157,155,264,189,118
234,89,403,818,634,121
46,17,15,93,91,18
0,0,0,34,22,10
41,19,96,64,54,41
193,58,364,401,334,155
0,0,0,191,154,11
0,0,0,7,18,10
31,14,24,170,143,7
9,0,18,5,2,2
362,161,375,81,66,44
137,62,142,187,130,16
38,21,70,253,168,311
0,0,0,93,83,22
0,0,0,105,90,143
60,35,76,409,316,212
1563,645,1097,0,0,0
16,6,7,1024,721,683
890,338,527,31,20,24
284,98,416,537,407,360
245,94,92,70,50,34
443,168,580,149,101,46
0,0,0,0,0,0
25,6,21,0,0,0
355,147,467,750,508,1059
337,141,792,0,0,0
66,22,15,262,219,97
12,4,4,611,410,1106
643,251,617,0,0,0
0,0,0,0,0,0
185,84,217,68,30,28
505,221,551,182,126,43
0,0,0,11,7,0
428,185,596,114,81,78
231,81,141,489,421,569
313,151,122,39,24,47
37,17,26,58,48,7
246,95,64,235,200,215
60,29,3,0,0,0
29,11,33,124,85,104
27,9,12,457,389,491
116,41,385,5,7,12
100,47,34,426,304,18
0,0,0,39,23,15
5,1,3,0,0,0
0,0,0,2,1,0
9,3,0,0,3,0
108,39,141,4,5,3
50,15,132,48,41,24
1,0,0,124,85,7
144,62,187,42,32,6
78,30,26,74,67,86
165,58,158,308,254,96
47,8,7,114,75,8
0,1,0,346,252,456
235,74,219,637,478,276
0,0,0,407,252,291
47,23,19,127,122,114
6,0,1,3,10,8
613,252,597,278,186,118
104,37,120,86,65,23
468,206,224,4,6,0
416,188,338,13,4,7
556,226,79,0,0,0
0,0,0,323,235,240
191,69,34,99,81,2
