"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
112,51,133,68,46,36
9,10,6,25,21,26
10,3,113,266,219,78
0,0,0,0,0,0
229,98,135,0,0,0
68,29,15,19,24,26
346,132,297,89,75,57
0,0,0,0,0,0
24,6,25,121,100,5
7,1,10,1641,1238,1660
4,2,12,630,498,695
0,0,0,0,0,0
52,17,54,397,309,84
0,0,0,1600,1255,31
171,60,250,433,341,118
94,36,66,23,25,52
243,100,484,101,74,45
0,0,0,0,0,0
17,4,18,516,395,168
87,31,399,3,3,0
52,16,61,69,46,17
0,0,0,29,33,27
74,31,203,517,427,171
36,16,110,619,454,490
13,7,21,77,64,73
208,80,392,0,0,0
144,53,297,0,0,0
970,401,887,101,82,58
0,0,0,181,115,429
20,13,41,139,104,79
1401,585,40,555,438,13
311,138,278,0,0,0
42,29,35,60,51,19
0,0,0,181,100,270
105,38,136,274,229,102
178,102,170,81,67,4
121,49,228,34,26,16
49,17,83,535,453,65
37,26,0,180,140,92
22,8,22,166,138,1
681,300,265,115,75,12
95,43,111,170,160,47
25,4,3,85,73,19
53,28,35,212,154,165
1330,567,216,5,7,0
85,39,81,204,154,141
0,0,0,9,10,1
568,209,1949,6,3,0
220,90,30,16,15,3
15,3,16,179,140,48
347,153,568,19,23,1
1411,609,2746,237,205,197
41,16,2,10,6,0
491,221,610,340,245,135
476,192,110,146,110,109
0,0,0,5,7,3
10,6,8,353,278,26
122,53,142,197,122,44
30,12,101,12,4,3
0,0,0,1,2,0
64,34,62,0,0,0
3,2,25,82,75,12
45,18,36,674,522,155
0,0,0,371,295,183
520,238,187,0,0,0
61,24,52,139,102,48
41,21,36,100,69,37
341,149,209,14,18,3
13,4,37,626,506,319
471,183,667,220,178,127
429,169,388,0,0,0
0,0,0,564,437,507
198,79,73,258,197,115
7,5,33,1439,1190,52
662,304,286,1,2,1
382,149,207,212,156,156
308,126,307,20,17,22
299,115,229,96,67,37
0,0,0,6,1,0
310,152,174,24,24,10
245,84,610,391,289,323
0,0,0,208,174,64
205,91,124,220,169,186
132,64,154,21,11,11
4,4,24,264,219,210
401,143,1888,107,77,69
0,0,0,224,174,273
117,45,28,781,577,289
129,50,56,1982,1604,23
0,0,0,98,93,22
0,0,0,239,186,34
17,13,16,279,235,126
4,0,5,35,29,9
217,89,84,0,0,0
904,401,333,11,8,2
383,152,184,450,370,179
275,103,155,52,34,26
108,46,25,2002,1609,1692
50,16,89,404,318,31
221,90,193,156,95,34
79,39,87,465,392,49
174,86,315,3,2,0
88,22,160,202,188,1
0,0,0,9,7,2
87,34,12,324,246,41
640,257,976,0,0,0
817,367,292,20,15,16
122,51,136,106,93,1
44,22,28,506,372,157
134,63,376,54,49,35
18,10,29,449,398,47
461,224,444,349,247,319
0,0,0,266,178,323
331,155,695,6,5,0
179,88,232,465,369,96
147,57,10,176,121,9
44,18,26,73,53,3
832,363,1482,208,160,114
10,4,9,0,0,0
0,0,0,20,13,11
29,17,16,100,51,5
0,0,0,7,6,14
895,383,160,578,489,153
88,25,292,241,197,38
613,260,294,232,205,36
0,0,0,304,218,125
97,52,191,42,31,0
921,393,777,104,110,2
42,19,21,45,34,27
68,29,111,1006,758,307
188,82,148,523,417,37
1025,425,1583,14,8,7
75,46,4,275,227,9
46,15,19,418,344,238
0,0,0,389,276,166
0,0,0,9,13,13
73,22,115,234,170,104
0,0,0,518,429,116
411,154,964,265,195,87
239,107,116,38,28,16
594,240,190,16,16,11
338,146,138,52,33,55
19,4,5,0,0,0
370,173,330,0,0,0
18,18,25,9,6,15
503,174,1178,0,0,0
0,0,0,358,310,45
943,352,651,150,129,19
111,49,14,638,498,74
155,63,80,95,74,29
101,47,166,0,0,0
189,75,469,86,67,183
0,0,0,557,405,145
263,123,462,4,5,5
6,0,9,127,97,14
85,40,39,567,459,297
433,193,572,49,44,4
0,0,0,91,71,40
11,3,41,9,3,2
18,12,6,109,96,29
8,3,8,72,48,21
103,30,25,0,0,0
260,84,105,20,14,9
65,21,161,26,21,33
0,0,0,779,560,243
274,117,682,192,143,37
105,43,42,121,86,141
1,0,0,0,0,0
0,0,0,137,110,80
47,25,6,219,167,103
538,243,455,32,18,27
749,332,452,153,116,42
146,75,167,220,159,48
26,11,3,545,386,274
103,37,442,223,174,77
735,284,375,429,359,37
0,0,0,0,0,0
318,141,310,845,703,59
6,5,3,39,30,6
324,142,116,41,20,0
182,82,160,151,128,64
178,82,380,583,427,470
360,146,283,0,0,0
66,29,98,242,171,271
77,36,162,37,27,64
76,30,199,188,120,254
683,320,850,65,44,32
2,2,4,140,98,34
469,201,242,869,724,814
465,193,749,1332,1121,27
45,27,4,127,90,85
328,118,514,4,6,0
120,48,279,191,147,90
111,42,86,4,4,0
0,0,0,8,10,2
0,0,0,16,10,8
0,0,0,0,0,0
418,177,261,1633,1362,64
0,0,0,45,45,53
5,1,0,0,0,0
335,166,144,123,94,58
45,19,32,51,44,1
673,255,1686,135,127,25
0,0,0,93,70,49
177,73,251,240,212,114
6,5,15,34,15,41
5,2,1,56,47,66
53,22,55,161,119,127
16,8,47,57,29,25
708,295,1824,0,0,0
161,84,210,671,611,164
890,387,941,7,3,2
585,207,523,3,2,4
0,0,0,7,4,0
296,141,103,100,72,52
13,4,7,134,114,41
0,1,0,188,146,87
0,0,0,189,150,59
0,0,0,118,88,148
424,182,446,566,452,427
0,1,1,491,375,53
296,128,402,1839,1460,596
364,143,77,300,207,180
43,19,72,65,34,74
125,53,65,19,13,11
142,65,385,149,116,66
1368,589,901,291,214,80
48,20,39,1394,1107,503
0,0,0,493,395,103
87,38,93,280,201,195
177,95,430,158,136,79
142,62,312,0,0,0
72,32,64,98,78,56
201,80,262,63,47,18
134,60,153,414,307,152
1027,465,894,1697,1280,1016
752,296,431,99,67,165
196,91,69,227,175,66
0,0,0,286,224,101
32,8,18,66,57,1
399,147,1202,35,19,12
152,48,636,27,14,7
0,0,0,27,26,29
519,253,434,11,10,11
832,331,2048,10,8,8
36,13,15,7,11,3
0,0,0,3,3,1
206,81,128,476,371,82
197,79,145,149,140,41
19,6,34,18,3,33
660,273,526,96,84,4
191,85,35,67,55,39
24,6,24,0,0,0
40,12,52,248,194,129
0,0,0,0,0,0
443,220,345,104,66,71
599,242,1741,97,74,65
11,0,18,501,379,449
0,0,0,298,233,85
6,7,12,77,50,69
37,10,5,7,6,0
10,3,3,667,520,498
91,43,82,895,706,173
850,329,306,62,56,4
81,29,121,235,170,96
478,200,268,229,173,203
32,14,30,144,80,123
667,266,970,1176,976,320
159,62,134,41,45,22
67,27,328,517,408,343
220,89,685,32,31,61
0,0,0,14,15,11
23,14,53,157,102,12
0,0,0,208,167,112
83,25,117,626,463,116
446,202,100,2,3,2
694,293,590,105,69,27
36,11,5,634,456,442
0,0,3,194,127,158
0,0,0,227,165,24
0,0,0,28,21,16
70,26,55,13,13,3
1035,461,1006,18,20,2
418,163,444,23,18,4
111,42,617,176,150,195
34,17,11,143,139,3
162,69,251,16,16,7
384,166,599,1713,1337,1694
473,222,153,298,192,158
135,48,660,132,88,180
139,55,139,119,78,50
181,83,185,422,343,110
72,25,254,29,21,41
4,1,12,0,0,0
524,217,1587,137,108,227
247,103,795,461,343,561
620,222,1534,421,326,520
1474,583,3723,89,44,177
0,0,0,835,608,902
713,311,1761,40,25,57
311,102,1538,835,614,898
97,45,374,202,169,333
405,167,1400,0,0,0
0,0,0,271,201,106
0,0,0,465,334,727
821,305,2637,37,34,34
233,84,439,501,346,669
98,24,338,232,147,206
92,36,117,379,231,1040
854,313,3093,707,554,773
5,1,18,802,598,436
75,35,177,0,0,0
19,9,21,0,0,0
440,164,656,840,592,643
112,40,41,217,192,20
179,84,366,77,74,45
127,46,126,56,55,41
722,290,590,177,138,76
671,268,666,545,480,133
558,233,239,0,0,0
13,12,3,217,155,25
13,5,0,32,21,32
0,0,0,820,605,125
19,6,48,541,425,247
2921,1167,2742,788,628,176
184,68,41,9,4,9
957,369,836,0,0,0
448,193,484,27,12,24
14,7,18,52,45,0
10,4,4,55,44,19
286,117,424,206,149,99
263,78,775,4,2,1
0,0,0,336,273,42
226,88,365,186,162,56
0,0,0,211,166,40
155,82,52,6,6,7
334,131,619,179,129,384
9,9,20,357,287,34
75,18,136,24,25,34
761,337,203,0,0,0
0,0,0,525,421,86
319,111,190,43,33,22
192,83,417,0,0,0
88,33,39,106,116,32
0,0,0,1337,1041,754
122,42,26,597,487,64
999,385,538,0,0,0
0,0,0,29,19,14
460,194,429,169,101,78
123,56,184,2,2,0
11,12,16,4,10,1
12,5,7,270,190,135
4,2,10,208,193,146
16,10,7,280,215,47
0,0,0,79,62,188
141,60,129,217,162,196
358,147,645,378,310,106
55,12,46,1,0,2
0,0,0,85,51,46
3,5,5,191,156,255
6,5,4,41,24,3
0,0,0,114,96,18
0,0,0,134,114,42
0,1,5,13,17,0
486,199,1038,576,442,189
43,15,8,47,34,15
4,1,3,46,34,7
608,244,492,174,128,27
23,8,21,906,744,12
181,73,231,20,22,2
186,78,381,224,170,77
213,77,1054,512,428,333
311,120,80,190,135,224
285,116,120,1643,1193,2145
59,28,243,67,68,18
610,216,1307,3,3,0
0,0,0,259,186,139
16,8,0,15,16,10
238,115,103,14,7,6
349,167,193,0,0,0
0,0,0,18,9,3
100,53,165,361,310,148
267,110,398,97,79,16
0,0,0,5,3,5
276,128,0,654,501,79
87,28,186,37,18,4
3,4,1,2,1,0
0,0,0,66,43,38
67,28,8,115,122,37
82,34,43,10,4,2
822,388,947,11,9,8
39,14,32,123,97,23
23,9,18,463,408,101
98,47,102,24,11,11
8,2,35,507,338,248
286,115,439,455,357,234
67,19,57,19,12,55
97,38,79,92,77,108
310,168,121,231,188,23
136,62,174,155,128,61
43,12,78,254,210,39
118,44,92,249,193,151
78,27,0,88,69,118
365,135,435,0,0,0
542,200,1751,2,4,11
61,20,76,86,65,56
0,0,0,58,56,7
20,10,7,151,150,34
77,30,198,725,580,162
25,6,33,351,266,179
216,87,481,45,35,31
575,219,468,95,57,61
36,28,19,33,26,5
810,337,136,17,11,14
24,7,9,712,581,422
0,0,0,329,237,123
11,6,24,221,168,60
137,53,188,305,242,83
83,38,34,370,280,77
46,17,31,3,2,1
77,44,20,42,38,31
349,163,318,222,151,156
1379,581,3058,0,0,0
0,0,0,100,65,186
63,19,10,830,615,335
0,0,0,126,105,74
7,2,9,211,176,20
15,3,20,224,179,167
4,3,7,305,239,220
0,0,0,21,17,7
0,0,0,441,382,290
401,158,112,73,67,35
2,2,18,114,95,3
433,162,192,0,0,0
0,0,0,350,308,66
0,0,0,20,15,18
0,0,0,320,237,47
73,44,274,497,394,140
0,0,0,488,343,369
66,33,291,95,92,53
866,333,2363,64,43,62
58,19,126,8,4,5
617,244,1205,100,64,13
119,43,532,262,204,360
0,0,0,312,242,132
650,276,303,606,509,81
1150,484,2094,242,176,73
239,90,648,108,86,45
5,1,9,431,327,563
37,16,6,740,581,465
23,9,9,15,20,3
42,28,30,803,622,78
253,118,178,752,603,328
26,10,3,154,103,162
71,23,47,171,128,60
146,36,34,1776,1339,326
24,4,35,250,217,184
77,41,119,88,67,42
335,141,119,19,13,10
752,297,816,240,207,191
103,42,75,186,133,267
58,27,40,407,323,48
0,0,0,338,269,200
0,0,0,434,353,333
83,39,74,57,40,2
10,6,33,74,56,18
82,33,169,385,300,79
90,36,28,92,90,26
9,3,17,31,23,48
116,52,52,336,243,528
403,163,282,174,137,186
512,202,809,100,93,87
111,40,35,434,332,88
2,1,2,891,684,498
132,64,66,0,0,0
49,14,139,3,2,1
24,18,7,0,0,0
680,287,573,367,278,504
253,92,364,129,113,22
164,72,30,457,351,121
199,99,108,1038,809,405
69,22,59,32,27,15
149,64,488,0,0,0
98,43,77,101,69,59
104,27,98,116,101,42
0,0,0,423,343,161
804,356,347,0,0,0
193,86,283,144,106,86
998,397,726,201,155,265
0,0,0,98,61,25
0,0,0,77,83,121
36,11,39,10,4,8
2,2,6,108,63,236
376,159,608,131,86,82
81,44,120,0,0,0
0,0,0,648,459,155
555,213,316,0,0,0
45,13,72,195,156,2
634,248,609,2,0,0
304,126,75,1,2,1
18,4,31,2,0,0
539,229,627,92,82,12
0,0,0,24,15,7
176,85,182,0,0,0
69,21,162,7,4,13
725,305,138,7,9,0
38,15,36,12,4,5
0,0,0,0,0,0
142,81,251,119,99,56
14,5,12,85,78,30
405,176,96,180,146,250
26,12,0,516,409,73
210,103,155,107,107,12
0,0,0,0,0,0
39,11,10,239,192,154
0,0,0,32,15,6
186,76,350,63,56,19
1114,502,505,160,132,33
0,0,0,925,763,194
76,26,44,56,57,6
676,265,24,306,231,16
1,0,0,2048,1403,3317
235,103,100,16,17,3
38,19,9,61,51,3
111,53,247,16,17,16
483,210,248,287,210,273
383,161,816,58,59,4
0,0,0,34,30,30
0,0,0,60,43,37
674,281,737,84,72,30
51,31,37,274,198,248
14,8,19,178,136,86
0,0,0,41,14,12
1084,472,737,305,270,94
10,2,15,525,436,97
0,0,0,81,55,24
0,0,0,112,77,73
131,65,143,310,220,82
238,104,243,50,31,21
506,229,97,48,19,33
229,93,96,80,51,16
330,148,178,894,622,360
932,376,889,15,19,14
72,40,70,312,221,109
59,28,46,4,4,0
973,470,78,77,73,31
0,0,0,211,149,248
965,390,893,113,91,28
401,144,501,279,243,52
279,124,254,37,37,9
572,219,543,5,8,9
0,0,0,0,0,0
24,9,29,42,18,21
61,26,11,122,99,134
282,118,485,308,251,199
68,27,94,235,181,26
37,22,76,129,97,93
23,16,29,77,60,0
440,198,568,18,16,4
47,29,36,4,8,6
2,1,8,7,7,15
0,0,0,0,0,0
44,21,140,41,19,10
32,13,73,0,0,0
24,14,33,350,264,60
768,314,1260,390,317,147
97,30,11,40,44,4
856,384,450,167,124,150
141,55,41,2,6,0
643,258,478,474,359,29
694,276,474,1,2,2
324,153,268,27,20,18
99,49,271,13,8,15
45,26,31,2,0,0
103,32,156,437,362,45
455,225,338,253,167,212
0,0,0,61,60,2
65,20,30,172,143,5
210,71,13,481,335,659
94,41,104,68,60,52
92,41,18,0,0,0
0,0,0,154,113,38
7,2,8,0,0,0
7,1,5,0,0,0
71,38,148,0,0,0
85,36,97,12,2,1
29,14,47,4,2,8
5,0,22,139,111,14
548,230,609,86,70,43
0,0,0,12,8,3
5,3,3,204,143,39
355,108,95,170,132,68
14,8,25,0,0,0
112,32,307,145,123,109
189,87,345,0,0,0
213,100,9,50,29,16
26,15,39,0,0,0
95,39,139,569,444,154
258,91,279,937,767,185
827,350,1179,269,202,84
87,52,117,80,61,27
133,61,161,0,0,0
164,66,111,51,40,7
116,45,126,122,100,67
135,51,136,274,237,21
152,60,67,36,33,7
3,0,0,804,704,204
26,12,7,293,190,24
75,25,103,208,178,89
69,31,93,0,0,0
343,138,598,36,34,9
417,193,470,497,375,370
600,266,510,109,71,21
17,10,9,410,337,25
64,29,4,5,3,1
73,28,53,42,27,29
0,0,0,0,0,0
539,236,1412,23,16,20
11,6,20,139,103,23
151,59,10,101,68,17
208,85,76,45,40,23
233,87,277,489,399,135
28,9,22,161,153,121
1955,863,2828,0,0,0
224,102,326,565,420,178
314,151,81,489,412,447
455,177,115,27,23,8
54,14,82,0,0,0
643,266,406,0,0,0
1735,691,6433,154,92,87
292,129,711,55,49,27
16,3,27,699,504,292
489,194,139,54,54,31
167,72,200,79,38,64
135,61,207,35,34,29
20,5,28,336,212,229
416,176,46,239,184,99
227,92,236,0,0,0
533,207,255,0,0,0
0,0,0,380,342,73
698,299,258,14,11,3
39,14,79,488,417,176
16,6,11,33,16,5
129,64,223,160,105,152
10,8,2,42,36,10
24,9,20,277,218,250
424,172,689,176,132,14
120,45,150,146,105,65
145,60,86,381,293,216
267,111,432,15,12,5
621,275,125,285,207,70
212,81,100,374,242,225
15,4,3,0,0,0
7,3,23,371,247,682
16,8,6,20,8,9
81,27,88,28,21,55
2,0,15,50,52,115
0,0,0,0,0,0
24,6,55,130,102,117
28,17,30,15,6,8
49,21,3,254,214,34
1237,498,324,663,479,677
237,71,396,92,73,48
0,0,0,505,384,252
17,7,26,19,16,6
0,0,0,171,124,111
385,148,481,358,289,64
158,80,96,1,5,0
8,7,8,539,465,292
155,74,252,1368,1134,20
424,172,291,52,41,37
6,4,0,16,10,12
1028,448,500,8,3,8
115,39,493,429,359,54
413,176,149,178,98,184
163,50,33,36,24,28
212,114,544,32,27,11
204,87,202,3,0,2
373,166,49,369,285,289
75,20,48,1562,1187,1175
172,57,4,353,274,68
67,23,42,579,437,390
365,137,504,9,4,3
62,23,205,0,0,0
0,0,0,87,56,22
184,79,77,240,191,14
315,117,43,147,129,239
0,0,0,155,99,45
5,4,0,1123,851,395
198,90,9,1254,1038,364
4,0,4,22,14,3
2,0,2,0,0,0
66,22,145,36,18,17
0,0,0,64,33,15
302,119,159,1115,837,1476
162,66,149,30,22,21
141,69,95,17,16,4
162,65,408,79,62,33
0,0,0,274,221,140
237,90,157,0,0,0
638,256,1078,298,246,154
47,26,25,19,11,0
0,0,0,12,16,6
11,3,5,0,0,0
413,180,334,264,206,132
595,232,716,172,159,44
22,10,77,15,9,11
0,0,0,0,0,0
929,418,532,163,104,59
571,263,423,218,176,106
150,64,217,9,6,11
648,300,217,0,0,0
199,81,138,95,84,48
153,57,189,44,28,50
0,0,0,0,0,0
10,6,21,296,215,245
106,39,47,727,527,148
60,25,185,19,18,15
116,32,190,5,5,6
268,136,33,34,29,8
487,213,279,571,442,1413
134,68,277,160,133,120
17,11,13,2,2,0
1,2,2,3,1,2
0,0,0,105,80,139
201,113,19,741,549,531
41,16,2,144,120,48
89,29,131,0,0,0
42,22,2,0,0,0
217,86,143,421,323,253
63,26,38,90,81,17
0,0,0,92,71,10
141,65,155,84,62,47
180,67,165,21,26,21
3,0,0,8,4,7
0,0,0,591,462,274
16,5,3,0,0,0
0,0,0,434,314,13
168,77,74,246,219,1
156,66,641,342,218,457
8,2,7,576,460,145
55,17,94,153,119,60
6,4,48,0,0,0
319,121,183,361,268,234
12,4,11,7,12,2
278,115,298,58,49,24
27,6,72,8,4,4
0,0,0,54,64,37
222,111,438,101,96,26
105,49,154,242,211,114
114,56,47,153,93,73
10,8,15,44,35,1
875,345,2516,163,135,88
181,74,194,56,50,20
570,242,478,677,563,235
86,34,32,758,598,59
241,119,153,854,652,190
159,71,192,577,446,63
98,42,325,543,432,97
221,113,138,152,137,43
161,63,36,839,710,178
245,118,307,11,2,2
495,211,62,54,55,23
39,28,84,42,36,46
24,17,70,144,124,182
45,31,30,38,34,7
340,139,73,36,35,27
98,43,103,625,495,228
10,1,18,194,131,11
217,87,145,0,0,0
348,128,398,107,79,63
739,300,1287,0,0,0
265,117,1122,92,55,13
15,7,0,65,62,58
0,0,0,14,6,5
25,15,5,278,207,109
339,139,1100,84,67,19
119,67,41,136,111,21
10,11,0,169,116,62
3,3,0,82,60,9
4,3,0,359,277,69
332,129,1297,3,1,0
144,61,81,138,113,30
1469,629,1936,54,48,14
30,14,31,266,188,456
0,0,0,391,315,63
104,43,32,179,157,114
274,109,246,0,0,0
333,139,176,190,149,83
0,1,2,1,1,1
19,8,14,3,0,0
58,19,42,72,57,9
119,35,25,545,387,238
46,22,30,126,81,71
0,0,0,6,7,1
241,89,129,32,23,21
295,111,229,52,33,30
463,221,215,64,80,40
4,3,12,22,22,7
0,0,0,210,183,24
0,0,0,0,0,0
504,198,713,182,176,75
36,10,18,400,317,116
209,101,419,24,12,13
0,0,0,3,1,0
185,74,207,704,536,720
4,1,7,0,0,0
454,226,457,384,302,279
452,191,58,187,135,220
118,45,40,169,133,58
154,65,136,9,7,0
9,4,1,0,0,0
13,5,14,0,0,0
406,167,670,913,688,189
1,2,22,13,12,17
587,238,665,214,168,46
117,35,260,1,1,0
5,4,20,0,0,0
749,285,1327,645,526,98
18,9,23,315,248,84
110,54,103,441,324,312
366,141,789,12,14,1
0,0,0,212,169,126
40,17,45,38,17,9
870,324,1575,22,10,8
0,0,0,65,50,13
15,5,32,419,285,764
21,10,23,912,701,505
0,0,0,0,0,0
7,1,4,53,46,11
750,298,1129,308,252,287
544,242,555,0,0,0
151,68,49,0,0,0
15,4,12,796,583,386
486,196,492,64,39,18
263,112,461,0,0,0
58,26,14,727,570,46
494,184,1284,41,16,2
0,0,0,2,4,0
0,0,0,39,31,17
0,0,0,0,0,0
1735,738,1797,30,23,6
708,261,359,398,303,273
175,60,243,38,26,40
1037,411,2019,194,159,112
144,59,182,763,585,192
34,16,34,912,668,529
571,286,347,636,497,111
55,25,70,0,0,0
685,262,1457,2,2,0
255,102,36,0,0,0
129,56,14,0,0,0
136,71,197,0,0,0
739,323,2179,1,1,3
219,77,156,31,16,6
716,284,111,315,243,70
501,232,110,226,182,51
464,199,915,180,130,75
0,0,0,420,369,145
346,145,410,217,166,84
44,29,35,442,333,285
283,105,31,165,130,115
310,136,155,74,57,50
18,9,35,1101,898,692
153,62,313,318,261,241
33,18,134,71,60,16
126,38,469,302,245,119
17,11,24,272,229,13
224,86,244,8,5,2
4,2,15,22,15,0
49,20,160,377,283,92
161,72,28,149,116,19
56,28,114,45,35,23
733,272,1607,256,186,62
0,0,0,1295,954,946
554,205,295,793,632,266
0,0,0,231,170,164
466,223,362,69,59,22
83,28,23,150,122,35
10,2,0,34,28,14
243,113,264,201,155,30
193,77,534,59,59,5
11,1,12,419,281,245
48,19,18,80,64,34
0,0,0,66,44,4
0,0,0,699,561,88
0,0,0,197,121,85
184,82,178,61,38,12
159,51,245,149,109,131
212,103,41,61,65,52
86,48,104,114,87,34
69,32,42,60,48,26
52,22,44,92,74,51
103,34,194,112,75,65
3,5,2,286,229,123
69,32,182,1449,1085,806
85,33,15,128,92,43
159,71,104,97,62,2
78,35,10,1243,889,1010
428,189,117,33,20,1
12,4,34,37,24,42
5,1,0,18,14,20
37,14,12,78,63,11
0,0,0,33,25,15
378,157,224,137,125,23
397,153,166,0,0,0
827,297,589,724,498,239
23,9,48,39,42,4
341,141,136,60,37,31
66,33,129,230,179,78
21,6,10,414,345,116
0,0,0,9,10,2
542,231,521,0,0,0
0,0,0,135,110,99
40,15,20,108,83,121
2,2,9,0,0,0
113,40,44,490,341,103
51,26,95,1124,865,884
893,376,601,415,340,75
958,392,1870,0,0,0
259,118,468,31,26,11
66,29,83,503,378,127
66,32,7,182,143,84
42,22,147,70,39,57
77,42,135,50,26,15
409,181,991,0,0,0
0,0,0,53,52,3
0,0,0,89,55,7
55,21,3,68,52,30
72,27,4,44,48,36
56,27,11,30,30,0
308,126,153,719,569,173
177,77,143,176,151,45
30,13,9,405,335,80
345,148,487,524,405,348
309,127,492,152,128,223
0,0,0,4,2,4
10,11,11,426,305,29
100,43,48,93,71,5
153,71,67,108,69,28
88,29,77,0,0,0
53,13,33,54,49,43
21,7,5,57,36,15
40,12,34,0,0,0
0,0,0,37,33,10
146,55,144,25,12,32
264,109,462,436,429,70
754,336,190,20,16,30
688,284,697,299,228,118
44,14,120,0,0,0
7,1,0,151,126,275
100,42,14,743,593,288
1072,453,1745,31,28,12
525,230,353,94,74,63
293,107,411,49,35,11
636,227,330,107,72,77
439,182,192,0,0,0
61,29,35,254,217,108
122,43,81,254,187,155
46,22,30,19,12,4
70,31,32,29,24,10
78,27,82,36,35,39
40,12,89,81,77,20
57,24,124,181,113,136
306,105,194,8,6,5
33,14,4,827,661,228
0,0,0,164,136,30
117,33,144,210,148,120
346,125,493,475,396,32
392,180,372,629,490,17
0,0,0,91,69,21
230,95,222,551,376,28
105,31,54,98,98,2
35,14,68,747,619,154
73,23,40,64,71,2
60,18,1,104,74,135
63,16,3,27,24,7
4,2,17,67,58,32
456,188,646,44,41,46
544,223,237,294,244,64
381,148,157,1029,755,207
19,6,1,110,85,40
4,2,4,1,3,0
90,31,72,0,0,0
40,14,1,335,230,193
56,25,155,10,6,8
25,10,0,8,8,2
63,17,99,547,415,186
83,33,102,305,258,188
1,0,6,128,96,20
3,1,5,12,10,9
1054,486,24,397,329,35
59,29,17,527,441,387
50,25,79,208,163,162
140,61,321,138,136,4
259,107,439,691,533,173
180,77,54,275,262,148
382,162,74,1091,898,429
0,0,5,1634,1336,218
87,34,119,307,268,92
233,103,350,104,72,45
115,42,382,133,81,20
127,58,433,91,73,100
59,17,81,849,640,125
13,7,12,650,473,220
12,3,28,481,397,49
778,360,100,115,80,22
8,3,18,48,41,0
58,36,41,56,46,46
5,1,0,291,276,99
132,57,93,25,19,0
69,42,98,0,0,0
856,379,345,0,0,0
135,50,52,163,125,117
376,151,232,805,685,559
451,193,803,474,362,179
302,113,452,43,29,11
181,65,127,286,210,75
0,0,0,38,26,68
106,50,73,393,297,170
80,40,23,184,143,73
39,9,26,128,105,28
149,63,366,144,109,80
345,132,58,534,412,221
0,0,0,0,0,0
83,26,22,140,96,16
779,331,532,843,710,67
1060,442,750,62,38,25
203,85,158,0,0,0
0,0,0,14,5,6
515,179,353,748,573,28
7,1,12,2,1,0
48,24,42,37,23,60
8,2,1,67,73,29
92,51,6,33,20,17
0,0,0,0,0,0
249,104,193,9,5,4
0,0,0,149,91,97
0,0,0,0,0,0
647,300,899,1,1,4
129,55,231,30,28,4
3,1,11,69,47,20
519,224,206,99,69,15
394,174,122,93,57,93
0,0,0,0,0,0
0,0,0,44,47,3
402,167,593,161,162,77
33,15,34,85,49,11
0,0,0,56,50,26
502,216,462,401,299,369
0,0,0,100,76,135
131,51,133,431,378,131
480,211,383,372,256,60
223,114,257,183,143,21
171,73,152,36,16,33
0,0,0,139,112,71
306,136,243,0,0,0
124,38,111,279,205,269
155,58,54,0,1,0
106,37,35,358,314,24
185,81,129,39,31,21
808,360,689,3,0,2
0,0,0,1572,1218,365
0,0,0,530,396,194
158,85,227,30,21,31
294,104,382,948,756,206
113,46,16,27,18,5
768,338,551,785,580,562
592,259,776,329,241,204
191,73,334,11,5,0
621,299,797,856,673,463
263,108,99,0,0,0
90,45,141,27,22,4
153,88,69,181,156,70
144,64,161,47,44,23
789,334,723,26,23,27
62,38,81,41,33,40
238,99,366,10,8,4
40,17,179,412,351,359
1233,473,1193,0,0,0
212,97,510,450,422,160
4,4,6,186,188,40
296,102,837,3,3,2
0,0,0,1,1,0
523,222,1468,0,0,0
23,11,15,155,119,87
5,1,6,371,273,331
32,16,25,44,46,2
23,10,7,93,72,73
76,28,56,127,93,59
558,235,111,817,658,156
16,8,15,69,49,43
94,43,22,283,259,181
861,378,191,128,89,155
1006,416,1437,765,635,364
462,226,238,6,6,14
0,0,0,288,175,73
287,115,691,249,210,174
78,39,116,597,530,283
0,0,0,945,716,718
141,54,73,44,43,5
0,0,0,200,149,32
47,28,21,1132,913,830
3,2,3,85,69,59
30,8,0,37,24,22
325,145,108,250,189,36
350,142,191,253,173,67
283,110,250,380,278,346
29,17,47,5,6,0
44,16,33,99,82,38
110,48,89,60,53,6
62,19,24,533,444,130
718,351,549,123,97,254
248,124,430,35,16,7
739,303,96,414,348,187
143,58,187,82,48,10
379,150,277,154,161,181
212,85,217,29,22,7
36,22,30,7,10,4
130,56,20,4,5,4
164,48,125,25,21,13
69,25,60,0,0,0
138,68,188,56,44,64
187,77,25,176,112,281
463,186,294,88,99,153
131,64,23,0,1,1
440,192,375,0,0,0
432,155,1151,0,0,0
359,144,349,735,574,239
0,0,0,385,291,140
68,35,295,197,167,0
191,69,1367,463,374,95
480,224,450,27,19,9
170,73,80,53,21,20
7,3,0,129,96,143
293,123,208,1565,1210,139
4,1,10,249,188,152
131,73,54,4,2,0
181,60,57,167,141,31
653,259,483,17,9,8
253,91,19,5,3,0
79,33,57,538,413,320
594,281,274,44,28,17
60,29,24,441,340,114
47,16,36,183,113,248
0,0,0,183,141,76
368,152,176,52,38,25
0,0,0,412,335,130
177,73,198,6,6,0
