"sim1_repl1_before","sim1_repl1_after","sim1_repl2_before","sim1_repl2_after"
1716,2016,1965,1660
4837,7556,4974,4977
3542,4505,4401,3229
2333,2109,2690,4252
1311,4068,1314,1325
1234,551,1602,2091
2790,4495,4100,3433
2338,1765,3325,2802
555,212,580,509
1595,1421,2099,1131
2819,3443,3719,6271
3761,8506,4601,2885
995,479,1298,2387
961,709,1834,2720
1511,2131,1558,2022
1260,1494,1591,476
1564,2788,1716,1767
1009,748,1124,1854
1210,1401,1409,1948
1899,1166,2471,2377
1425,637,1986,2859
897,1301,744,1056
2238,2554,1882,3757
1950,1325,2436,2851
2805,5166,3521,2232
677,978,749,1061
1014,1205,1450,2959
1467,1998,1677,1377
1627,1901,2071,2354
2834,2916,3518,3653
858,1041,1332,789
1992,1942,3419,2832
1811,3136,1911,4818
1048,2603,1149,990
2446,3034,2911,2217
120,193,19,11
2543,2055,2794,3523
1311,1183,1359,1294
1438,1508,1747,1417
2252,1578,2661,4066
809,1291,1024,1376
1151,1626,1105,1167
2559,2517,3020,2824
1192,940,1831,932
1861,2021,1501,1138
2006,1785,2681,2948
892,1146,936,431
1849,2327,2594,1809
513,453,462,255
4779,3017,6401,14349
2118,3838,2717,3984
811,670,974,1115
1582,2192,2491,5466
2886,5048,3747,4157
4006,2521,5161,2565
798,1270,903,1394
996,1155,1036,444
856,611,1257,1148
2129,2315,2649,1175
1999,2626,2126,918
1985,1592,2448,6286
2584,5197,2560,2117
1916,1698,2572,1807
1932,2345,2192,1896
4843,8023,6725,4759
639,620,1082,1511
1265,1029,1170,1295
1513,2286,1795,2484
3860,4357,4614,3004
1684,3848,1676,2314
2622,5040,2634,3693
708,793,862,732
1180,1176,1533,2081
3374,4911,4782,5019
878,473,1085,1053
1290,2244,1824,1944
2020,851,2248,1126
7134,8158,8170,7404
671,676,620,401
3030,6262,3773,4728
1477,991,1523,1980
1273,2247,1550,1412
2191,1582,2253,6250
281,255,259,365
1707,1090,2347,4819
1103,1464,1238,1212
2488,1606,2877,1519
2056,2247,2860,7855
733,534,995,558
836,724,782,477
3195,4460,3359,4669
1284,1114,1682,1921
3019,2060,3271,4847
987,2343,1108,869
2404,1240,2580,2698
962,2782,979,931
2434,3363,3111,1055
1133,1064,1236,706
2061,1864,1901,1360
2975,3347,4352,2713
403,488,331,181
1174,646,1607,2912
2322,996,2394,1070
1103,1314,1218,643
798,708,663,528
510,536,904,669
1410,637,1645,1435
1891,1388,2026,2061
559,483,816,776
2105,2999,2751,1650
1781,1979,1797,2297
397,479,462,615
3770,6966,4881,2807
442,706,482,455
1910,4394,2072,4686
1414,1341,2019,2430
2498,2845,3040,3257
5124,6159,5752,4677
1905,1741,2833,1924
4249,3432,5547,3255
2266,698,1941,2842
3119,2182,4629,3452
1328,1334,1304,2752
2075,2926,2472,2786
1614,444,1908,1836
289,157,515,422
511,195,802,185
1215,225,1270,236
1080,302,1206,653
2234,889,1889,2237
1548,706,1856,938
724,967,1107,634
632,278,813,656
2090,1082,2098,301
2224,1609,3648,1006
722,198,569,78
1729,1606,2740,587
3671,798,4609,3193
996,648,1482,515
4477,4179,4531,1318
1687,726,1669,360
1249,611,1735,1699
1940,1457,1929,1330
1069,753,873,361
2336,1064,2655,2622
1146,233,1206,1025
1353,914,2447,1849
1987,1702,2377,1039
913,878,1112,757
4140,4312,5415,4163
989,794,1256,261
1942,802,1947,707
1149,381,1205,509
903,429,1064,811
2936,1614,3846,2085
1672,773,2087,749
1499,830,1193,263
2495,2605,2724,465
214,60,246,106
2216,1491,2617,2500
644,372,570,82
2500,1266,3242,1323
783,308,993,483
1611,1210,2319,92
669,70,789,691
1695,759,2154,1595
1778,1621,1681,1631
1424,832,2224,1071
1204,625,1775,946
3432,2474,4166,2868
612,97,891,83
357,95,539,89
2571,658,3709,1769
886,336,922,1459
2059,642,2765,1248
1146,766,1140,1214
4935,1351,5739,3919
1213,636,1860,429
2581,5531,3060,3419
714,496,842,616
942,693,1252,1532
1323,1253,1367,2014
1000,1793,1723,2284
2046,1483,2821,5516
890,1039,1031,780
1580,1259,2356,3487
870,1115,886,1167
1065,1461,1640,2113
1798,2491,1758,2291
3812,2759,4453,4342
1976,2595,2242,4555
4950,1874,5048,6529
422,481,731,1317
1398,1626,1458,804
1099,2277,1589,1929
793,1477,1197,1668
1576,860,1997,2958
987,1295,1189,1663
2314,3243,3790,3332
388,257,627,1010
2091,1760,3471,6085
6470,2984,6628,4196
1314,1899,1346,2265
1438,457,2370,2732
2002,1885,3018,3494
421,681,643,843
1677,2465,2227,785
1787,3321,2189,2023
2561,1088,2846,4056
2116,2514,3372,4306
434,468,486,305
2302,2960,2848,2071
2222,2379,2299,3016
2443,3960,2884,3490
4337,5751,5309,3803
5181,9950,4722,6625
4805,5005,5636,6764
231,278,278,108
2307,2858,2997,2154
1978,1855,2036,1391
1499,1147,1977,2076
1657,1995,2143,2752
1973,2160,2349,1872
2539,5469,2802,1584
2777,2337,2672,4185
1966,2727,2401,4531
1779,2458,1642,2294
2661,1527,3023,5260
1065,1994,1464,1290
655,567,640,709
837,1110,1280,750
2022,2156,2230,4366
1337,2210,1654,1002
1092,1928,959,1320
889,1397,1139,1604
1141,1441,1227,1766
1995,2551,2477,2143
959,596,1634,570
3606,4504,5245,6200
2490,1929,2983,3094
3040,2367,3507,4277
648,815,735,1188
2656,2893,2756,2460
610,420,980,549
1851,2158,2518,2614
1154,1679,1491,2137
3560,3439,3790,7614
807,962,555,366
1283,852,1513,1717
1707,2931,2175,849
799,819,1351,892
2179,1746,2872,4738
2782,4242,2900,3053
2065,4747,2252,1710
608,214,923,673
164,210,311,285
661,452,553,794
986,1109,1503,1011
275,206,417,741
917,1106,1185,1317
1500,1520,2100,1726
1811,2592,2217,3379
2243,3235,2677,4081
5003,8068,5558,4476
2150,1502,2218,4869
712,428,703,829
302,543,559,588
2934,4850,4081,9405
1171,1919,1987,1056
462,479,505,582
2343,2371,2661,1976
1720,1501,2483,3972
553,451,905,827
2403,1414,2965,3058
739,1116,786,782
1309,2268,1557,1169
1777,3123,2263,2187
2150,4233,2317,2839
1800,3272,2021,706
1271,892,2036,1924
3569,7277,3901,2268
2594,2486,3011,1217
3948,4002,4909,5917
898,956,719,700
1676,945,1950,813
1770,1097,2119,1483
391,738,278,194
1894,1032,1954,1796
1036,709,1534,2280
1118,676,1245,2115
2430,5171,2875,4920
1077,967,1233,588
1433,2608,2105,804
1264,467,1669,1103
2991,3345,3774,3943
1662,1799,1614,2366
2685,3141,2757,1256
1884,845,2569,3854
2600,890,3561,2534
1370,198,1366,2097
466,708,591,538
1784,2623,2732,1447
2854,4223,3270,4325
1302,1005,1100,999
1945,3147,2623,3160
1792,4290,1431,484
3630,4496,4572,1019
1524,950,1518,1258
1406,1632,1462,1207
832,723,905,881
2030,2291,2919,6398
1903,1855,1633,1765
856,712,908,853
634,1538,602,629
259,305,554,939
1265,1037,1648,3777
2476,5923,3096,1607
2772,7857,2754,1281
2329,5218,2316,2648
1529,1077,1633,5040
3262,4179,4161,3270
1309,2213,1143,1381
2389,4043,2846,4277
1610,2868,1586,3772
1788,1825,2223,3402
916,254,1368,936
2594,2652,3158,1739
2197,1432,2926,3093
2174,1082,2839,1253
625,1043,610,1185
542,375,859,738
1503,2454,1629,3679
3737,6128,5282,8724
1169,1685,1599,1955
1853,1992,2398,1763
1434,1059,1402,1873
1877,735,1930,3645
1344,1762,1466,1985
3075,4895,4035,3047
1864,2205,2196,3119
3382,2287,4539,5455
1533,2472,1791,1320
3225,3219,4253,7136
1543,3668,1986,3291
3177,4176,3414,2357
216,36,227,366
1818,1752,2393,1474
2271,2633,2249,2250
2383,1920,3285,2296
1557,860,1891,1635
1192,915,1412,1454
802,378,934,1330
2114,2466,3137,4390
1360,1494,1833,1681
1942,1126,2447,4770
1271,2088,1411,1121
3279,3970,4414,3020
2749,5723,3073,4896
2192,1306,2547,2764
506,235,520,477
2804,1537,2711,4018
1552,2413,2364,2006
938,1566,986,1192
908,1137,1280,1871
1288,1344,1203,1117
1878,1752,2451,3313
1046,1605,1185,1308
1212,1849,1977,2531
806,1076,1048,924
348,665,425,630
731,839,907,1796
985,2797,1545,671
2476,2703,2375,3041
1236,1159,2241,2679
2282,3461,3159,2256
1846,3636,1864,996
2071,1411,2064,2498
344,420,608,469
1676,1335,1964,3512
1060,1753,1437,703
1355,2743,1562,1012
921,1266,1054,382
768,547,774,235
1268,706,1467,1858
3547,3578,4525,5283
954,857,717,235
1018,1399,1631,1613
2755,4446,4048,2459
970,1446,1249,1814
642,832,688,377
2088,1815,2058,1526
3042,4194,3892,3021
2208,1862,2979,1725
4372,6716,4774,6499
465,225,441,366
1385,1320,1666,1902
1166,1216,1399,1010
2146,1312,2878,1866
987,783,1435,1840
1417,1238,1492,504
2446,1236,2506,3043
1538,1197,1962,3128
2278,2654,2946,2528
1015,1113,1067,1186
1437,1977,1606,3141
2825,3140,2669,3978
2159,5712,2567,2443
1264,2556,1708,1887
1282,1479,1321,712
1065,1926,1328,1602
2224,2207,2324,1860
2651,3606,2717,4341
4799,2708,4202,6896
919,674,1411,734
643,965,918,587
1198,1215,1671,1325
367,584,758,946
1619,1091,2170,1264
2109,1198,2791,3486
155,140,267,319
1277,2283,1270,2146
1631,1946,1996,1857
1085,924,1690,1621
3336,1760,3524,7373
846,584,892,1610
1596,1723,2373,3135
737,449,880,663
2826,4190,4103,3341
717,1723,827,688
1151,1513,1613,2682
3379,4432,4652,4086
2719,6723,3703,4706
1190,681,1455,2159
1698,2807,1646,2417
1971,2716,3078,2719
1153,1553,1150,2071
1456,1399,2208,3291
2950,4890,3872,5389
895,1364,912,633
919,1054,830,500
2386,1435,2826,3362
2396,1613,2472,4973
518,436,685,916
938,890,1518,1235
2335,3721,2922,2770
1059,1621,1162,1433
695,875,1198,1634
1480,3554,1695,1925
1191,2423,1682,2209
1528,1857,1763,1044
543,914,917,819
847,677,750,737
1853,1494,2366,1124
2296,2699,3204,4562
1809,3378,2112,1545
2021,2548,2054,1956
442,380,695,1115
883,781,1310,748
941,1127,1244,1764
1154,2412,1046,2155
2019,2816,2442,2938
741,599,1559,1459
2547,3469,2324,3861
2469,3835,2434,3377
3165,6606,2878,3209
1421,1545,1326,825
591,493,651,1240
1932,1426,2096,2220
2112,3736,2622,6325
1330,1197,1401,2195
2782,1801,3228,4178
2434,2102,2418,2865
1970,2302,2805,3966
1619,1936,1613,980
1491,2866,2017,1944
2424,3020,3697,3792
3159,6373,3424,2343
1716,1516,2310,2904
875,727,1212,1912
1482,490,1378,1888
1235,2420,1289,1851
269,102,303,381
1961,2058,2031,1100
1996,2984,3162,3307
2319,1127,2575,2367
1142,1767,1444,2021
2531,3164,2922,2209
984,1065,1203,1472
1129,1514,1171,1189
956,1632,585,747
614,1118,734,648
1443,2718,1773,2114
1550,2345,1952,2556
1770,3050,2358,3933
721,365,1405,1368
1678,3541,1792,1702
1698,1823,1291,914
1289,950,1619,1348
666,615,898,1164
2767,2504,3682,6255
919,289,1199,952
668,343,777,794
1147,1006,1747,1554
1383,1612,1909,3406
2725,2479,3800,4550
3127,5155,3342,2709
3350,1084,3966,3290
222,132,409,275
1276,808,1920,2180
201,232,138,149
1457,665,2327,1622
533,693,707,796
757,1990,870,1150
2500,1341,3488,865
1557,1416,1530,1189
2997,5134,3312,5451
1448,1121,1756,2721
1775,2608,2159,1487
582,779,951,760
1785,731,2284,2282
1142,164,1318,891
124,261,40,58
664,162,952,814
649,905,361,310
432,381,593,793
1178,991,1028,1874
2885,2045,2958,2152
1684,2573,2118,1878
1408,533,1678,1731
1348,831,1368,1692
1616,2033,1827,2236
1351,785,1775,1175
1997,2522,2703,1382
996,1036,1193,2222
1458,1188,2323,1149
1084,3192,2215,1884
1383,3163,1907,1678
1073,1476,1274,859
3174,7077,3848,3692
1590,2960,1990,1302
625,312,745,1107
2238,4202,2504,2064
1453,1881,1477,885
628,572,661,695
1475,721,1403,657
1980,1185,2368,3422
477,777,609,849
1517,3919,1908,1219
5554,5475,6716,5021
1187,2139,1162,2334
2001,964,2697,5137
2396,3659,2431,3718
536,537,869,1180
1338,751,2113,2141
2956,2202,4082,2578
822,586,1232,793
557,755,1026,1233
1680,1725,1772,1359
2688,2400,2219,1950
2793,3833,2832,3134
1493,1279,1211,1183
1803,1432,2155,2013
983,1069,1667,1159
1177,933,1435,1163
300,170,441,487
409,192,582,400
1610,1807,1734,1243
1429,3708,1981,1715
923,646,1323,1763
2987,3586,3999,4482
1291,1624,1587,1616
1630,665,2162,736
1856,3082,2020,2410
251,282,656,731
1502,3154,2020,907
1006,650,1105,1144
2259,3143,2933,3816
1542,1330,2057,1645
1151,1190,1182,1817
832,925,1361,1296
3601,2552,4104,6188
2413,2668,2944,4898
1166,1649,927,463
1992,2847,2392,2096
1613,1650,1663,964
786,1011,600,1190
3134,5007,3807,6240
358,582,717,671
2246,2127,3083,4326
1575,2399,1347,1760
484,617,539,603
2235,793,2625,3456
1156,1798,1374,672
1094,1822,1427,634
1490,824,1603,1382
714,691,571,535
1475,2243,1659,1278
893,661,933,1167
1202,524,1547,1373
1537,1579,1834,1838
1834,882,2090,2103
4439,3831,5656,2191
1964,1689,2104,2024
2032,616,3057,3693
664,1390,827,1167
494,373,395,557
3790,3266,5050,2403
1146,624,1378,347
2710,4846,2709,2227
681,813,946,2110
1196,2522,1534,910
1765,1641,1883,2969
2657,1541,2919,2254
826,985,1069,1386
1216,2271,1850,2058
2127,1903,2919,3739
278,161,376,481
827,947,1374,1414
1702,715,2222,2306
2266,1986,2557,6030
1096,744,761,1120
2907,2988,3454,5100
435,55,592,660
844,962,1346,995
2703,2965,2878,1254
2949,2287,3165,7138
1778,3080,3312,2894
1073,978,1656,1152
1474,2553,2066,3108
2292,1587,2640,3327
673,441,856,904
477,542,389,563
2862,2643,3583,2476
1545,1570,1465,1530
2292,3625,2951,2019
1437,738,2434,3296
2873,4336,3547,4085
668,402,901,1331
738,509,839,1162
724,2050,991,988
100,45,123,58
446,354,680,720
3129,6589,3411,5008
2998,2401,4150,3678
1442,1170,1238,973
2669,3080,3606,3059
902,468,1179,1176
2071,1026,2714,1844
1497,2004,2099,2950
1627,1321,2208,2555
550,577,794,666
1374,1430,2046,1921
1105,1346,1441,1772
1213,919,1455,1438
1371,1244,1761,2163
3875,2212,4586,8840
1567,1891,2137,3357
1584,1203,1972,2530
1178,431,773,748
2647,4675,3223,5895
2408,3367,2745,4325
1167,719,2091,2682
2289,2245,2528,2626
456,273,682,638
2263,4753,2574,3355
1721,577,2160,4668
653,536,1500,1410
1175,805,1487,1174
1290,1030,1970,970
1196,541,1466,2031
719,1823,783,1060
2345,2331,2746,1125
1484,1823,1756,1315
1006,935,1312,1097
2462,6222,3143,4268
1064,2121,1373,1935
1897,1189,2485,3558
488,386,303,299
740,1217,1180,1388
642,690,907,937
1073,1496,1376,1046
1771,1832,1813,1169
2161,1768,2180,1524
1084,1496,948,1109
626,459,900,858
2024,2088,2350,1539
1652,456,2061,3345
1155,414,1402,1376
2040,844,2747,2777
1476,1356,2198,1807
1273,1964,1628,1029
810,847,1081,428
890,1962,1224,1212
448,188,910,1092
2898,3546,3361,4118
1015,1570,892,950
3588,3247,4071,1448
31,107,91,105
1326,427,1710,1697
1222,1930,1931,2094
709,1027,940,1108
982,1045,1234,2124
1478,2179,1874,1760
490,403,590,121
3318,4387,3594,4069
367,618,423,194
1745,2092,2168,1901
1272,922,1640,2749
1344,2065,1928,2187
1416,1158,1673,2808
446,819,900,1859
748,852,1024,700
2068,2021,2426,3089
2351,3031,2311,4782
339,299,460,306
1787,2007,2308,3574
1800,1226,1977,1489
883,508,1360,4045
1065,1184,1061,1211
628,567,664,822
678,534,602,708
1725,2262,1378,1836
3650,5215,4644,6130
743,1730,597,723
375,134,742,1346
1463,479,1504,954
3348,3010,4294,10725
603,426,632,844
308,555,389,877
1188,1838,969,964
1285,1607,1957,2488
1329,1076,1291,689
1198,1497,1499,1895
2387,5097,3248,3920
1986,1152,2389,4123
2184,2037,2124,2594
612,920,946,1237
3454,2163,4342,2266
4858,4452,6032,8931
3108,1794,3637,3409
1578,2925,2080,2320
1057,1641,1208,1741
3154,7504,3478,6569
2132,1058,2223,902
3030,3127,2821,3861
4283,1659,4865,3642
3261,3378,3647,3098
2279,2042,2250,2593
1307,1700,1249,1418
1501,1939,1471,1290
2545,2474,2455,1340
1840,1866,2211,1285
1286,1645,1405,1023
1248,1902,952,1639
3421,2768,3721,2075
284,328,433,527
2671,5045,3230,5591
831,2088,893,1322
2118,1798,2719,1443
2302,2432,2184,1909
1880,3845,2467,2284
803,611,700,573
1008,951,1199,1129
3667,9385,5401,6682
1064,1567,1530,1521
2130,1921,3152,3891
1672,2675,1712,1202
1892,1531,2847,2852
1244,1256,1216,2769
2242,2354,3165,2342
738,562,556,2045
1326,1059,1401,1239
165,296,345,429
904,1324,588,280
612,1182,570,445
3217,2138,4575,5240
630,306,1189,1408
1058,805,1264,438
718,1274,1091,1194
2609,1356,3295,5986
1610,250,1869,2899
4213,8358,4394,6575
394,411,639,386
1484,1306,1880,3664
1830,1386,2924,1473
1585,1398,1486,2424
1769,2422,2201,1976
481,234,458,950
225,202,146,180
1222,1099,1443,1830
571,628,436,454
4450,9963,5479,6556
950,1354,855,1793
1177,1332,1979,1195
2725,2690,3430,2676
840,616,1453,1333
237,238,223,283
1579,1449,2347,1367
367,159,485,468
4163,3358,5526,5663
1362,1166,1789,2249
2176,2258,2400,1027
1029,650,1708,1115
1392,1800,1549,1439
702,821,957,1506
3679,3584,4014,4352
2462,2847,2312,1769
846,1030,1000,407
237,301,314,494
681,271,470,386
1406,2997,1443,1630
753,542,848,648
2464,4954,3400,3082
1791,1716,2683,2976
470,134,603,484
709,545,1135,1563
1047,2126,1194,789
262,219,352,776
1164,1305,1408,3524
2101,1579,2579,3923
1129,1587,1115,844
599,705,392,748
3250,4267,4174,5786
174,83,319,486
1622,2258,2060,3507
737,1172,1031,1481
911,924,1618,1774
976,1949,1096,1349
1142,1131,1722,1284
2868,2390,3095,2468
2545,4709,2997,4022
1749,3279,2061,2829
2409,2461,2873,943
3399,5573,3268,2141
299,222,388,611
1824,2753,1731,2680
530,613,940,891
4207,5009,4466,2872
1731,2998,2232,2507
5065,2699,5528,3990
1388,1053,1498,357
765,890,998,877
774,1130,869,640
2249,4030,2096,2123
769,553,684,1045
611,709,630,874
1741,4616,1371,1121
1054,1695,1483,1722
653,391,761,928
2288,3788,2224,5696
1662,2073,1857,2252
1283,2372,1524,1051
975,802,1259,1054
1997,1700,2746,1325
502,380,545,1005
3481,4462,4436,1757
1393,1255,1410,1324
870,1625,1493,1720
1643,2996,1824,2316
3404,2391,4463,4860
2465,3332,2757,3536
1071,1595,1250,1782
932,911,1046,1556
1363,1314,1363,963
5506,3866,5669,4621
2118,3302,2506,4374
1180,2656,1759,1942
3262,3917,3959,6286
1690,1789,2277,4138
1224,2340,1312,2680
766,382,959,879
734,1215,918,857
2331,4042,3071,5707
1237,1077,1387,954
1350,1501,1296,1822
1320,1451,1679,1956
580,595,785,1353
4383,8228,5488,1584
1598,2456,1171,2199
570,654,802,803
3146,4366,3733,3236
1341,2452,2053,3586
1347,1219,1659,1502
2040,2650,2173,953
811,605,906,597
349,257,461,878
571,485,660,595
5034,4695,6679,4842
736,477,848,622
598,1178,712,789
1720,2478,1982,1698
2090,4769,2432,2427
735,518,604,702
97,171,193,286
629,535,782,565
595,478,656,764
709,834,1099,949
1996,1261,2316,1091
1428,2426,1114,1214
1253,1638,1308,994
1325,1055,1280,1429
1484,1629,2160,2176
1772,1223,2269,2866
934,1536,843,980
3116,6086,3512,1161
2844,3934,2889,4249
818,1418,819,361
219,405,294,149
1371,2020,1903,2530
2084,3247,2503,3170
1421,1183,1309,588
2198,2928,2521,1750
579,749,650,545
1259,2075,1521,2513
2143,3559,2249,1149
3845,5040,4611,7338
534,1409,818,1224
1473,4175,1295,928
1273,1530,1714,4721
3916,6022,4470,5282
1851,2360,2451,2436
604,349,807,1984
595,114,1018,1305
1442,2394,1557,2152
1704,1259,1998,2301
678,592,685,716
1557,3183,1950,1568
1981,2721,2772,4427
2027,2729,2492,4402
2315,1902,2723,3887
2999,2499,4263,5406
1881,3426,2707,1828
272,211,324,150
1085,1258,1459,771
1198,1621,1611,1866
1158,1450,1860,1249
318,334,356,141
2103,1197,2205,3082
1399,1319,1456,2386
1166,1105,1949,1187
1590,2271,2033,1835
1207,2490,1352,2654
837,1020,797,1232
1160,1344,1276,1614
2194,2547,2565,4072
2036,1244,3010,7578
2461,2708,2421,2317
3313,2903,3836,5750
959,1201,1077,1477
2676,5154,3312,2714
706,1540,528,407
2185,1451,2505,1520
2170,1417,3159,3610
1603,618,1986,1582
2047,4312,2485,2235
995,941,1531,610
1207,1411,1123,1393
675,777,870,673
2131,1314,2594,3165
1595,1556,2598,883
1884,2257,1918,2296
1118,1545,1183,1229
1332,595,1718,1508
2343,4371,2920,6515
1154,2285,1631,2312
1324,1268,1332,2686
4251,7585,4397,4674
2304,2515,2970,8055
3830,4272,3958,5289
1087,2439,1322,775
3546,4000,3340,2937
618,394,583,1544
2374,2409,3065,7410
3523,5903,4360,5243
442,1142,828,2164
2195,2838,3122,5300
2270,2577,2273,1549
1378,1345,1142,1186
3248,1819,4128,3197
863,938,831,707
626,796,627,643
1038,1684,1113,1035
2667,3147,3319,6062
1011,1315,1186,575
798,1302,1099,520
1653,1959,1433,1646
1184,1371,1480,2175
1818,1353,2325,3662
1378,1852,1338,2425
1940,3405,2549,1820
1639,1429,2183,2063
1746,2179,1931,2992
692,1100,432,485
681,823,854,1485
1911,3606,2519,3064
2075,1922,2596,1728
1599,2144,2097,1949
256,252,544,546
2907,5197,3543,3508
3057,1414,3191,1914
4459,12442,5910,8340
2698,5911,3472,2317
1544,1400,1758,2449
2177,2347,3064,3558
1319,3065,1257,2158
1418,2120,1561,1573
2430,2206,2613,4100
2219,4286,2299,1916
631,803,714,996
4224,4906,5108,3835
244,464,278,292
3731,4617,4201,4192
921,710,1396,927
1231,1364,1646,1694
488,571,635,545
4139,6299,4159,4422
3350,2659,3601,4466
577,603,890,906
815,1316,815,251
1276,1031,1203,1669
2818,3833,3722,5178
1939,1507,2791,4333
1783,996,2654,4941
1736,2952,2122,4042
1274,3406,1794,640
1771,1706,1558,1142
2203,1552,2509,1634
8005,21558,9322,18980
6763,16265,8884,3417
2769,2052,3122,2836
1609,456,1533,2392
1868,1591,2304,3326
2567,4463,3836,7048
603,1187,761,645
1956,2137,2063,2014
360,389,637,488
3220,3894,3853,3506
3720,8440,3514,4031
846,1141,1145,1668
3261,3127,4594,4708
530,451,1053,748
804,2264,1092,1248
1332,1388,1900,2420
4597,4786,5060,8792
1196,2155,1105,2016
1949,2023,2442,3462
3586,2407,5078,2971
4101,3868,5313,6386
3763,3826,4014,4067
706,831,1193,697
1923,689,1737,1860
2310,3404,3116,1533
477,330,669,679
329,865,411,196
911,1423,1190,963
296,253,564,477
1906,3969,2368,3632
605,1631,716,741
1432,1440,1546,1709
540,913,771,957
1288,1251,1065,1547
2421,1997,2747,2204
754,260,750,834
3034,3377,3687,3850
2114,2055,2621,1724
1817,1837,3016,2570
1091,1681,1268,1207
753,864,1214,1386
1682,1971,2384,3365
1696,1783,1771,5608
2440,5489,2672,3251
1947,1944,2260,2245
1779,1481,2291,2037
1331,946,2167,2203
510,570,610,463
1276,2110,1511,2697
1131,1421,1487,1118
2261,4309,2432,2066
613,1225,607,359
707,512,903,1005
944,1303,893,1050
2507,5056,3105,2732
1691,4173,2381,1088
4066,5085,4140,4793
1032,913,1309,1725
2181,2316,2218,3285
1213,2636,1208,2282
805,1076,1100,1555
802,1411,1134,1011
4514,9079,4548,4246
3525,9310,4107,4715
1513,1771,1945,2210
1985,2441,2303,3387
748,1273,678,647
1913,2897,2101,1623
512,519,979,732
2116,3565,2722,2638
407,376,478,421
3404,7074,4144,4824
230,301,354,568
666,1369,844,493
1778,1126,1621,1248
2846,2652,2928,1864
5610,4358,5616,2926
